Tool;Scenario;RunName;RunIndex;MetricName;MetricValue
SQLSIBenchmarkExecutor;vgu100;Query5Opt;1;ExecutionTimeSecs;0.050974278
SQLSIBenchmarkExecutor;vgu200;Query5Opt;1;ExecutionTimeSecs;0.131722613
SQLSIBenchmarkExecutor;vgu300;Query5Opt;1;ExecutionTimeSecs;0.275122861
SQLSIBenchmarkExecutor;vgu400;Query5Opt;1;ExecutionTimeSecs;1.057041301
SQLSIBenchmarkExecutor;vgu500;Query5Opt;1;ExecutionTimeSecs;0.817170021
SQLSIBenchmarkExecutor;vgu600;Query5Opt;1;ExecutionTimeSecs;1.096114716
SQLSIBenchmarkExecutor;vgu700;Query5Opt;1;ExecutionTimeSecs;3.230082475
SQLSIBenchmarkExecutor;vgu800;Query5Opt;1;ExecutionTimeSecs;2.337087684
SQLSIBenchmarkExecutor;vgu900;Query5Opt;1;ExecutionTimeSecs;3.337026513
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;1;ExecutionTimeSecs;7.343581752
SQLSIBenchmarkExecutor;vgu100;Query5Opt;2;ExecutionTimeSecs;0.05398747
SQLSIBenchmarkExecutor;vgu200;Query5Opt;2;ExecutionTimeSecs;0.134069141
SQLSIBenchmarkExecutor;vgu300;Query5Opt;2;ExecutionTimeSecs;0.278793939
SQLSIBenchmarkExecutor;vgu400;Query5Opt;2;ExecutionTimeSecs;1.05957229
SQLSIBenchmarkExecutor;vgu500;Query5Opt;2;ExecutionTimeSecs;0.817090047
SQLSIBenchmarkExecutor;vgu600;Query5Opt;2;ExecutionTimeSecs;2.404837294
SQLSIBenchmarkExecutor;vgu700;Query5Opt;2;ExecutionTimeSecs;1.560573503
SQLSIBenchmarkExecutor;vgu800;Query5Opt;2;ExecutionTimeSecs;2.490536039
SQLSIBenchmarkExecutor;vgu900;Query5Opt;2;ExecutionTimeSecs;5.784656741
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;2;ExecutionTimeSecs;3.293587736
SQLSIBenchmarkExecutor;vgu100;Query5Opt;3;ExecutionTimeSecs;0.052519588
SQLSIBenchmarkExecutor;vgu200;Query5Opt;3;ExecutionTimeSecs;0.133538927
SQLSIBenchmarkExecutor;vgu300;Query5Opt;3;ExecutionTimeSecs;0.275426363
SQLSIBenchmarkExecutor;vgu400;Query5Opt;3;ExecutionTimeSecs;0.484376125
SQLSIBenchmarkExecutor;vgu500;Query5Opt;3;ExecutionTimeSecs;1.621656944
SQLSIBenchmarkExecutor;vgu600;Query5Opt;3;ExecutionTimeSecs;1.201615915
SQLSIBenchmarkExecutor;vgu700;Query5Opt;3;ExecutionTimeSecs;1.616415378
SQLSIBenchmarkExecutor;vgu800;Query5Opt;3;ExecutionTimeSecs;4.367705087
SQLSIBenchmarkExecutor;vgu900;Query5Opt;3;ExecutionTimeSecs;2.632498096
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;3;ExecutionTimeSecs;3.707392352
SQLSIBenchmarkExecutor;vgu100;Query5Opt;4;ExecutionTimeSecs;0.044566089
SQLSIBenchmarkExecutor;vgu200;Query5Opt;4;ExecutionTimeSecs;0.13178632
SQLSIBenchmarkExecutor;vgu300;Query5Opt;4;ExecutionTimeSecs;0.275708608
SQLSIBenchmarkExecutor;vgu400;Query5Opt;4;ExecutionTimeSecs;0.483122168
SQLSIBenchmarkExecutor;vgu500;Query5Opt;4;ExecutionTimeSecs;0.754261746
SQLSIBenchmarkExecutor;vgu600;Query5Opt;4;ExecutionTimeSecs;2.399369509
SQLSIBenchmarkExecutor;vgu700;Query5Opt;4;ExecutionTimeSecs;1.570095707
SQLSIBenchmarkExecutor;vgu800;Query5Opt;4;ExecutionTimeSecs;2.438326809
SQLSIBenchmarkExecutor;vgu900;Query5Opt;4;ExecutionTimeSecs;5.868101741
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;4;ExecutionTimeSecs;3.379485903
SQLSIBenchmarkExecutor;vgu100;Query5Opt;5;ExecutionTimeSecs;0.052611879
SQLSIBenchmarkExecutor;vgu200;Query5Opt;5;ExecutionTimeSecs;0.139310995
SQLSIBenchmarkExecutor;vgu300;Query5Opt;5;ExecutionTimeSecs;0.274754609
SQLSIBenchmarkExecutor;vgu400;Query5Opt;5;ExecutionTimeSecs;0.48875119
SQLSIBenchmarkExecutor;vgu500;Query5Opt;5;ExecutionTimeSecs;0.75538737
SQLSIBenchmarkExecutor;vgu600;Query5Opt;5;ExecutionTimeSecs;1.154992156
SQLSIBenchmarkExecutor;vgu700;Query5Opt;5;ExecutionTimeSecs;1.604880017
SQLSIBenchmarkExecutor;vgu800;Query5Opt;5;ExecutionTimeSecs;2.232666996
SQLSIBenchmarkExecutor;vgu900;Query5Opt;5;ExecutionTimeSecs;2.669508856
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;5;ExecutionTimeSecs;3.791977456
SQLSIBenchmarkExecutor;vgu100;Query5Opt;6;ExecutionTimeSecs;0.052562312
SQLSIBenchmarkExecutor;vgu200;Query5Opt;6;ExecutionTimeSecs;0.139141186
SQLSIBenchmarkExecutor;vgu300;Query5Opt;6;ExecutionTimeSecs;0.275040463
SQLSIBenchmarkExecutor;vgu400;Query5Opt;6;ExecutionTimeSecs;1.056616819
SQLSIBenchmarkExecutor;vgu500;Query5Opt;6;ExecutionTimeSecs;0.827270119
SQLSIBenchmarkExecutor;vgu600;Query5Opt;6;ExecutionTimeSecs;2.375100096
SQLSIBenchmarkExecutor;vgu700;Query5Opt;6;ExecutionTimeSecs;1.576345527
SQLSIBenchmarkExecutor;vgu800;Query5Opt;6;ExecutionTimeSecs;2.476488514
SQLSIBenchmarkExecutor;vgu900;Query5Opt;6;ExecutionTimeSecs;5.679008392
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;6;ExecutionTimeSecs;3.299090198
SQLSIBenchmarkExecutor;vgu100;Query5Opt;7;ExecutionTimeSecs;0.052375306
SQLSIBenchmarkExecutor;vgu200;Query5Opt;7;ExecutionTimeSecs;0.132147935
SQLSIBenchmarkExecutor;vgu300;Query5Opt;7;ExecutionTimeSecs;0.278516225
SQLSIBenchmarkExecutor;vgu400;Query5Opt;7;ExecutionTimeSecs;0.494103868
SQLSIBenchmarkExecutor;vgu500;Query5Opt;7;ExecutionTimeSecs;0.755552044
SQLSIBenchmarkExecutor;vgu600;Query5Opt;7;ExecutionTimeSecs;1.185232141
SQLSIBenchmarkExecutor;vgu700;Query5Opt;7;ExecutionTimeSecs;1.583288151
SQLSIBenchmarkExecutor;vgu800;Query5Opt;7;ExecutionTimeSecs;2.260351614
SQLSIBenchmarkExecutor;vgu900;Query5Opt;7;ExecutionTimeSecs;2.65485493
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;7;ExecutionTimeSecs;3.704032734
SQLSIBenchmarkExecutor;vgu100;Query5Opt;8;ExecutionTimeSecs;0.052807679
SQLSIBenchmarkExecutor;vgu200;Query5Opt;8;ExecutionTimeSecs;0.132958568
SQLSIBenchmarkExecutor;vgu300;Query5Opt;8;ExecutionTimeSecs;0.278267195
SQLSIBenchmarkExecutor;vgu400;Query5Opt;8;ExecutionTimeSecs;0.488226204
SQLSIBenchmarkExecutor;vgu500;Query5Opt;8;ExecutionTimeSecs;0.755713032
SQLSIBenchmarkExecutor;vgu600;Query5Opt;8;ExecutionTimeSecs;1.157957583
SQLSIBenchmarkExecutor;vgu700;Query5Opt;8;ExecutionTimeSecs;1.590164049
SQLSIBenchmarkExecutor;vgu800;Query5Opt;8;ExecutionTimeSecs;2.224104331
SQLSIBenchmarkExecutor;vgu900;Query5Opt;8;ExecutionTimeSecs;2.675390768
SQLSIBenchmarkExecutor;vgu1000;Query5Opt;8;ExecutionTimeSecs;3.853142933
SQLSIBenchmarkExecutor;vgu100;Query5Opt;9;ExecutionTimeSecs;0.05316858
SQLSIBenchmarkExecutor;vgu200;Query5Opt;9;ExecutionTimeSecs;0.132128793
SQLSIBenchmarkExecutor;vgu300;Query5Opt;9;ExecutionTimeSecs;0.27660647
SQLSIBenchmarkExecutor;vgu400;Query5Opt;9;ExecutionTimeSecs;1.058546308
SQLSIBenchmarkExecutor;vgu500;Query5Opt;9;ExecutionTimeSecs;0.812228525
SQLSIBenchmarkExecutor;vgu600;Query5Opt;9;ExecutionTimeSecs;1.181463173
SQLSIBenchmarkExecutor;vgu700;Query5Opt;9;ExecutionTimeSecs;1.700467498
