Tool;Scenario;RunName;RunIndex;MetricName;MetricValue
SQLSIBenchmarkExecutor;vgu100;Query5;1;ExecutionTimeSecs;0.674868846
SQLSIBenchmarkExecutor;vgu200;Query5;1;ExecutionTimeSecs;3.09440725
SQLSIBenchmarkExecutor;vgu300;Query5;1;ExecutionTimeSecs;8.094749392
SQLSIBenchmarkExecutor;vgu400;Query5;1;ExecutionTimeSecs;7.308983997
SQLSIBenchmarkExecutor;vgu500;Query5;1;ExecutionTimeSecs;28.629138381
SQLSIBenchmarkExecutor;vgu600;Query5;1;ExecutionTimeSecs;21.684974001
SQLSIBenchmarkExecutor;vgu700;Query5;1;ExecutionTimeSecs;68.528269135
SQLSIBenchmarkExecutor;vgu800;Query5;1;ExecutionTimeSecs;47.173595942
SQLSIBenchmarkExecutor;vgu900;Query5;1;ExecutionTimeSecs;131.776162345
SQLSIBenchmarkExecutor;vgu1000;Query5;1;ExecutionTimeSecs;88.218992636
SQLSIBenchmarkExecutor;vgu100;Query5;2;ExecutionTimeSecs;0.261943634
SQLSIBenchmarkExecutor;vgu200;Query5;2;ExecutionTimeSecs;1.27170399
SQLSIBenchmarkExecutor;vgu300;Query5;2;ExecutionTimeSecs;3.492643822
SQLSIBenchmarkExecutor;vgu400;Query5;2;ExecutionTimeSecs;7.403907631
SQLSIBenchmarkExecutor;vgu500;Query5;2;ExecutionTimeSecs;13.388066324
SQLSIBenchmarkExecutor;vgu600;Query5;2;ExecutionTimeSecs;21.604141665
SQLSIBenchmarkExecutor;vgu700;Query5;2;ExecutionTimeSecs;67.26412987
SQLSIBenchmarkExecutor;vgu800;Query5;2;ExecutionTimeSecs;47.557515139
SQLSIBenchmarkExecutor;vgu900;Query5;2;ExecutionTimeSecs;130.627582747
SQLSIBenchmarkExecutor;vgu1000;Query5;2;ExecutionTimeSecs;88.104391401
SQLSIBenchmarkExecutor;vgu100;Query5;3;ExecutionTimeSecs;0.265332355
SQLSIBenchmarkExecutor;vgu200;Query5;3;ExecutionTimeSecs;1.294792877
SQLSIBenchmarkExecutor;vgu300;Query5;3;ExecutionTimeSecs;3.54715084
SQLSIBenchmarkExecutor;vgu400;Query5;3;ExecutionTimeSecs;7.463219
SQLSIBenchmarkExecutor;vgu500;Query5;3;ExecutionTimeSecs;13.426695156
SQLSIBenchmarkExecutor;vgu600;Query5;3;ExecutionTimeSecs;21.951701809
SQLSIBenchmarkExecutor;vgu700;Query5;3;ExecutionTimeSecs;32.859210955
SQLSIBenchmarkExecutor;vgu800;Query5;3;ExecutionTimeSecs;47.902230715
SQLSIBenchmarkExecutor;vgu900;Query5;3;ExecutionTimeSecs;65.736443098
SQLSIBenchmarkExecutor;vgu1000;Query5;3;ExecutionTimeSecs;89.638015511
SQLSIBenchmarkExecutor;vgu100;Query5;4;ExecutionTimeSecs;0.267572581
SQLSIBenchmarkExecutor;vgu200;Query5;4;ExecutionTimeSecs;1.272213238
SQLSIBenchmarkExecutor;vgu300;Query5;4;ExecutionTimeSecs;3.501681949
SQLSIBenchmarkExecutor;vgu400;Query5;4;ExecutionTimeSecs;7.471229481
SQLSIBenchmarkExecutor;vgu500;Query5;4;ExecutionTimeSecs;13.465313077
SQLSIBenchmarkExecutor;vgu600;Query5;4;ExecutionTimeSecs;21.940610083
SQLSIBenchmarkExecutor;vgu700;Query5;4;ExecutionTimeSecs;33.379644822
SQLSIBenchmarkExecutor;vgu800;Query5;4;ExecutionTimeSecs;47.882470544
SQLSIBenchmarkExecutor;vgu900;Query5;4;ExecutionTimeSecs;65.796000673
SQLSIBenchmarkExecutor;vgu1000;Query5;4;ExecutionTimeSecs;88.936234822
SQLSIBenchmarkExecutor;vgu100;Query5;5;ExecutionTimeSecs;0.264541747
SQLSIBenchmarkExecutor;vgu200;Query5;5;ExecutionTimeSecs;1.28372522
SQLSIBenchmarkExecutor;vgu300;Query5;5;ExecutionTimeSecs;3.531818439
SQLSIBenchmarkExecutor;vgu400;Query5;5;ExecutionTimeSecs;7.32471911
SQLSIBenchmarkExecutor;vgu500;Query5;5;ExecutionTimeSecs;13.296345929
SQLSIBenchmarkExecutor;vgu600;Query5;5;ExecutionTimeSecs;21.608911401
SQLSIBenchmarkExecutor;vgu700;Query5;5;ExecutionTimeSecs;33.397039337
SQLSIBenchmarkExecutor;vgu800;Query5;5;ExecutionTimeSecs;47.807568192
SQLSIBenchmarkExecutor;vgu900;Query5;5;ExecutionTimeSecs;66.471818145
SQLSIBenchmarkExecutor;vgu1000;Query5;5;ExecutionTimeSecs;88.930680366
SQLSIBenchmarkExecutor;vgu100;Query5;6;ExecutionTimeSecs;0.268019771
SQLSIBenchmarkExecutor;vgu200;Query5;6;ExecutionTimeSecs;1.291214254
SQLSIBenchmarkExecutor;vgu300;Query5;6;ExecutionTimeSecs;3.481640446
SQLSIBenchmarkExecutor;vgu400;Query5;6;ExecutionTimeSecs;7.511462732
SQLSIBenchmarkExecutor;vgu500;Query5;6;ExecutionTimeSecs;28.343665748
SQLSIBenchmarkExecutor;vgu600;Query5;6;ExecutionTimeSecs;21.708876782
SQLSIBenchmarkExecutor;vgu700;Query5;6;ExecutionTimeSecs;67.18529864
SQLSIBenchmarkExecutor;vgu800;Query5;6;ExecutionTimeSecs;47.428501125
SQLSIBenchmarkExecutor;vgu900;Query5;6;ExecutionTimeSecs;130.61322249
SQLSIBenchmarkExecutor;vgu1000;Query5;6;ExecutionTimeSecs;88.475005451
SQLSIBenchmarkExecutor;vgu100;Query5;7;ExecutionTimeSecs;0.26413816
SQLSIBenchmarkExecutor;vgu200;Query5;7;ExecutionTimeSecs;1.266483045
SQLSIBenchmarkExecutor;vgu300;Query5;7;ExecutionTimeSecs;3.45664571
SQLSIBenchmarkExecutor;vgu400;Query5;7;ExecutionTimeSecs;7.461768052
SQLSIBenchmarkExecutor;vgu500;Query5;7;ExecutionTimeSecs;13.402137046
SQLSIBenchmarkExecutor;vgu600;Query5;7;ExecutionTimeSecs;21.587220299
SQLSIBenchmarkExecutor;vgu700;Query5;7;ExecutionTimeSecs;32.80032395
SQLSIBenchmarkExecutor;vgu800;Query5;7;ExecutionTimeSecs;46.870384974
SQLSIBenchmarkExecutor;vgu900;Query5;7;ExecutionTimeSecs;65.632163396
SQLSIBenchmarkExecutor;vgu1000;Query5;7;ExecutionTimeSecs;88.342406411
SQLSIBenchmarkExecutor;vgu100;Query5;8;ExecutionTimeSecs;0.270756132
SQLSIBenchmarkExecutor;vgu200;Query5;8;ExecutionTimeSecs;1.301744395
SQLSIBenchmarkExecutor;vgu300;Query5;8;ExecutionTimeSecs;8.087112796
SQLSIBenchmarkExecutor;vgu400;Query5;8;ExecutionTimeSecs;7.374687581
SQLSIBenchmarkExecutor;vgu500;Query5;8;ExecutionTimeSecs;28.510740883
SQLSIBenchmarkExecutor;vgu600;Query5;8;ExecutionTimeSecs;45.498496247
SQLSIBenchmarkExecutor;vgu700;Query5;8;ExecutionTimeSecs;68.164401833
SQLSIBenchmarkExecutor;vgu800;Query5;8;ExecutionTimeSecs;95.994101576
SQLSIBenchmarkExecutor;vgu900;Query5;8;ExecutionTimeSecs;132.187869026
SQLSIBenchmarkExecutor;vgu1000;Query5;8;ExecutionTimeSecs;86.740946254
SQLSIBenchmarkExecutor;vgu100;Query5;9;ExecutionTimeSecs;0.267398799
SQLSIBenchmarkExecutor;vgu200;Query5;9;ExecutionTimeSecs;1.27087511
SQLSIBenchmarkExecutor;vgu300;Query5;9;ExecutionTimeSecs;3.465041807
SQLSIBenchmarkExecutor;vgu400;Query5;9;ExecutionTimeSecs;7.315652366
SQLSIBenchmarkExecutor;vgu500;Query5;9;ExecutionTimeSecs;13.139461214
SQLSIBenchmarkExecutor;vgu600;Query5;9;ExecutionTimeSecs;21.665097314
SQLSIBenchmarkExecutor;vgu700;Query5;9;ExecutionTimeSecs;33.306762728
SQLSIBenchmarkExecutor;vgu800;Query5;9;ExecutionTimeSecs;47.549774854
SQLSIBenchmarkExecutor;vgu900;Query5;9;ExecutionTimeSecs;65.075625481
SQLSIBenchmarkExecutor;vgu1000;Query5;9;ExecutionTimeSecs;88.81790481
SQLSIBenchmarkExecutor;vgu100;Query5;10;ExecutionTimeSecs;0.269262779
SQLSIBenchmarkExecutor;vgu200;Query5;10;ExecutionTimeSecs;1.282661654
SQLSIBenchmarkExecutor;vgu300;Query5;10;ExecutionTimeSecs;3.508435058
SQLSIBenchmarkExecutor;vgu400;Query5;10;ExecutionTimeSecs;7.455927156
SQLSIBenchmarkExecutor;vgu500;Query5;10;ExecutionTimeSecs;13.379582578
SQLSIBenchmarkExecutor;vgu600;Query5;10;ExecutionTimeSecs;21.497825122
SQLSIBenchmarkExecutor;vgu700;Query5;10;ExecutionTimeSecs;32.405576366
SQLSIBenchmarkExecutor;vgu800;Query5;10;ExecutionTimeSecs;47.712430689
SQLSIBenchmarkExecutor;vgu900;Query5;10;ExecutionTimeSecs;65.414590111
SQLSIBenchmarkExecutor;vgu1000;Query5;10;ExecutionTimeSecs;88.64675803
SQLSIBenchmarkExecutor;vgu100;Query5;11;ExecutionTimeSecs;0.266344312
SQLSIBenchmarkExecutor;vgu200;Query5;11;ExecutionTimeSecs;1.292968536
SQLSIBenchmarkExecutor;vgu300;Query5;11;ExecutionTimeSecs;3.435512847
SQLSIBenchmarkExecutor;vgu400;Query5;11;ExecutionTimeSecs;16.45296803
SQLSIBenchmarkExecutor;vgu500;Query5;11;ExecutionTimeSecs;13.351597455
SQLSIBenchmarkExecutor;vgu600;Query5;11;ExecutionTimeSecs;21.750711877
SQLSIBenchmarkExecutor;vgu700;Query5;11;ExecutionTimeSecs;32.753566503
SQLSIBenchmarkExecutor;vgu800;Query5;11;ExecutionTimeSecs;47.442228053
SQLSIBenchmarkExecutor;vgu900;Query5;11;ExecutionTimeSecs;66.001327803
SQLSIBenchmarkExecutor;vgu1000;Query5;11;ExecutionTimeSecs;88.63124437
SQLSIBenchmarkExecutor;vgu100;Query5;12;ExecutionTimeSecs;0.265476193
SQLSIBenchmarkExecutor;vgu200;Query5;12;ExecutionTimeSecs;1.246370006
SQLSIBenchmarkExecutor;vgu300;Query5;12;ExecutionTimeSecs;8.124327124
SQLSIBenchmarkExecutor;vgu400;Query5;12;ExecutionTimeSecs;7.443194998
SQLSIBenchmarkExecutor;vgu500;Query5;12;ExecutionTimeSecs;13.405643966
SQLSIBenchmarkExecutor;vgu600;Query5;12;ExecutionTimeSecs;21.998374473
SQLSIBenchmarkExecutor;vgu700;Query5;12;ExecutionTimeSecs;33.326098865
SQLSIBenchmarkExecutor;vgu800;Query5;12;ExecutionTimeSecs;47.511866406
SQLSIBenchmarkExecutor;vgu900;Query5;12;ExecutionTimeSecs;66.534269114
SQLSIBenchmarkExecutor;vgu1000;Query5;12;ExecutionTimeSecs;88.547716126
SQLSIBenchmarkExecutor;vgu100;Query5;13;ExecutionTimeSecs;0.260173457
SQLSIBenchmarkExecutor;vgu200;Query5;13;ExecutionTimeSecs;1.29326765
SQLSIBenchmarkExecutor;vgu300;Query5;13;ExecutionTimeSecs;3.498234215
SQLSIBenchmarkExecutor;vgu400;Query5;13;ExecutionTimeSecs;7.333068242
SQLSIBenchmarkExecutor;vgu500;Query5;13;ExecutionTimeSecs;13.379352039
SQLSIBenchmarkExecutor;vgu600;Query5;13;ExecutionTimeSecs;21.974396245
SQLSIBenchmarkExecutor;vgu700;Query5;13;ExecutionTimeSecs;33.271968689
SQLSIBenchmarkExecutor;vgu800;Query5;13;ExecutionTimeSecs;47.615960691
SQLSIBenchmarkExecutor;vgu900;Query5;13;ExecutionTimeSecs;65.808779045
SQLSIBenchmarkExecutor;vgu1000;Query5;13;ExecutionTimeSecs;88.77929087
SQLSIBenchmarkExecutor;vgu100;Query5;14;ExecutionTimeSecs;0.264724319
SQLSIBenchmarkExecutor;vgu200;Query5;14;ExecutionTimeSecs;1.275115538
SQLSIBenchmarkExecutor;vgu300;Query5;14;ExecutionTimeSecs;3.470123341
SQLSIBenchmarkExecutor;vgu400;Query5;14;ExecutionTimeSecs;7.440895289
SQLSIBenchmarkExecutor;vgu500;Query5;14;ExecutionTimeSecs;13.169271786
SQLSIBenchmarkExecutor;vgu600;Query5;14;ExecutionTimeSecs;21.777088784
SQLSIBenchmarkExecutor;vgu700;Query5;14;ExecutionTimeSecs;33.043375925
SQLSIBenchmarkExecutor;vgu800;Query5;14;ExecutionTimeSecs;46.956374636
SQLSIBenchmarkExecutor;vgu900;Query5;14;ExecutionTimeSecs;66.1754721
SQLSIBenchmarkExecutor;vgu1000;Query5;14;ExecutionTimeSecs;88.869148288
SQLSIBenchmarkExecutor;vgu100;Query5;15;ExecutionTimeSecs;0.266383776
SQLSIBenchmarkExecutor;vgu200;Query5;15;ExecutionTimeSecs;1.299109535
SQLSIBenchmarkExecutor;vgu300;Query5;15;ExecutionTimeSecs;8.143619791
SQLSIBenchmarkExecutor;vgu400;Query5;15;ExecutionTimeSecs;7.378793128
SQLSIBenchmarkExecutor;vgu500;Query5;15;ExecutionTimeSecs;28.625248293
SQLSIBenchmarkExecutor;vgu600;Query5;15;ExecutionTimeSecs;21.878152117
SQLSIBenchmarkExecutor;vgu700;Query5;15;ExecutionTimeSecs;33.078384865
SQLSIBenchmarkExecutor;vgu800;Query5;15;ExecutionTimeSecs;47.254975564
SQLSIBenchmarkExecutor;vgu900;Query5;15;ExecutionTimeSecs;66.428155129
SQLSIBenchmarkExecutor;vgu1000;Query5;15;ExecutionTimeSecs;87.821347903
SQLSIBenchmarkExecutor;vgu100;Query5;16;ExecutionTimeSecs;0.264498287
SQLSIBenchmarkExecutor;vgu200;Query5;16;ExecutionTimeSecs;1.267427165
SQLSIBenchmarkExecutor;vgu300;Query5;16;ExecutionTimeSecs;3.53617347
SQLSIBenchmarkExecutor;vgu400;Query5;16;ExecutionTimeSecs;7.394521
SQLSIBenchmarkExecutor;vgu500;Query5;16;ExecutionTimeSecs;13.406665057
SQLSIBenchmarkExecutor;vgu600;Query5;16;ExecutionTimeSecs;45.169971876
SQLSIBenchmarkExecutor;vgu700;Query5;16;ExecutionTimeSecs;32.610224863
SQLSIBenchmarkExecutor;vgu800;Query5;16;ExecutionTimeSecs;96.305698769
SQLSIBenchmarkExecutor;vgu900;Query5;16;ExecutionTimeSecs;65.758524939
SQLSIBenchmarkExecutor;vgu1000;Query5;16;ExecutionTimeSecs;174.090501218
SQLSIBenchmarkExecutor;vgu100;Query5;17;ExecutionTimeSecs;0.267924456
SQLSIBenchmarkExecutor;vgu200;Query5;17;ExecutionTimeSecs;1.287632188
SQLSIBenchmarkExecutor;vgu300;Query5;17;ExecutionTimeSecs;3.542597109
SQLSIBenchmarkExecutor;vgu400;Query5;17;ExecutionTimeSecs;7.487500455
SQLSIBenchmarkExecutor;vgu500;Query5;17;ExecutionTimeSecs;13.404532974
SQLSIBenchmarkExecutor;vgu600;Query5;17;ExecutionTimeSecs;21.911950291
SQLSIBenchmarkExecutor;vgu700;Query5;17;ExecutionTimeSecs;32.929701269
SQLSIBenchmarkExecutor;vgu800;Query5;17;ExecutionTimeSecs;95.320747051
SQLSIBenchmarkExecutor;vgu900;Query5;17;ExecutionTimeSecs;65.809378562
SQLSIBenchmarkExecutor;vgu1000;Query5;17;ExecutionTimeSecs;174.683570087
SQLSIBenchmarkExecutor;vgu100;Query5;18;ExecutionTimeSecs;0.264734318
SQLSIBenchmarkExecutor;vgu200;Query5;18;ExecutionTimeSecs;1.29564091
SQLSIBenchmarkExecutor;vgu300;Query5;18;ExecutionTimeSecs;3.51049816
SQLSIBenchmarkExecutor;vgu400;Query5;18;ExecutionTimeSecs;7.399111825
SQLSIBenchmarkExecutor;vgu500;Query5;18;ExecutionTimeSecs;13.466629214
SQLSIBenchmarkExecutor;vgu600;Query5;18;ExecutionTimeSecs;21.997495109
SQLSIBenchmarkExecutor;vgu700;Query5;18;ExecutionTimeSecs;33.328556773
SQLSIBenchmarkExecutor;vgu800;Query5;18;ExecutionTimeSecs;47.529213434
SQLSIBenchmarkExecutor;vgu900;Query5;18;ExecutionTimeSecs;66.418916507
SQLSIBenchmarkExecutor;vgu1000;Query5;18;ExecutionTimeSecs;174.945006946
SQLSIBenchmarkExecutor;vgu100;Query5;19;ExecutionTimeSecs;0.264588868
SQLSIBenchmarkExecutor;vgu200;Query5;19;ExecutionTimeSecs;1.294279215
SQLSIBenchmarkExecutor;vgu300;Query5;19;ExecutionTimeSecs;3.478017964
SQLSIBenchmarkExecutor;vgu400;Query5;19;ExecutionTimeSecs;7.36200594
SQLSIBenchmarkExecutor;vgu500;Query5;19;ExecutionTimeSecs;13.153759148
SQLSIBenchmarkExecutor;vgu600;Query5;19;ExecutionTimeSecs;45.081762835
SQLSIBenchmarkExecutor;vgu700;Query5;19;ExecutionTimeSecs;32.70292028
SQLSIBenchmarkExecutor;vgu800;Query5;19;ExecutionTimeSecs;47.797079192
SQLSIBenchmarkExecutor;vgu900;Query5;19;ExecutionTimeSecs;130.294744331
SQLSIBenchmarkExecutor;vgu1000;Query5;19;ExecutionTimeSecs;88.823094585
SQLSIBenchmarkExecutor;vgu100;Query5;20;ExecutionTimeSecs;0.272205473
SQLSIBenchmarkExecutor;vgu200;Query5;20;ExecutionTimeSecs;1.280668455
SQLSIBenchmarkExecutor;vgu300;Query5;20;ExecutionTimeSecs;3.46061783
SQLSIBenchmarkExecutor;vgu400;Query5;20;ExecutionTimeSecs;7.403946236
SQLSIBenchmarkExecutor;vgu500;Query5;20;ExecutionTimeSecs;13.381370549
SQLSIBenchmarkExecutor;vgu600;Query5;20;ExecutionTimeSecs;21.882731011
SQLSIBenchmarkExecutor;vgu700;Query5;20;ExecutionTimeSecs;32.351816376
SQLSIBenchmarkExecutor;vgu800;Query5;20;ExecutionTimeSecs;47.247459349
SQLSIBenchmarkExecutor;vgu900;Query5;20;ExecutionTimeSecs;65.425417879
SQLSIBenchmarkExecutor;vgu1000;Query5;20;ExecutionTimeSecs;88.387235274
SQLSIBenchmarkExecutor;vgu100;Query5;21;ExecutionTimeSecs;0.265255613
SQLSIBenchmarkExecutor;vgu200;Query5;21;ExecutionTimeSecs;1.268717514
SQLSIBenchmarkExecutor;vgu300;Query5;21;ExecutionTimeSecs;3.473026136
SQLSIBenchmarkExecutor;vgu400;Query5;21;ExecutionTimeSecs;7.305645559
SQLSIBenchmarkExecutor;vgu500;Query5;21;ExecutionTimeSecs;13.401534477
SQLSIBenchmarkExecutor;vgu600;Query5;21;ExecutionTimeSecs;21.810037639
SQLSIBenchmarkExecutor;vgu700;Query5;21;ExecutionTimeSecs;33.104049075
SQLSIBenchmarkExecutor;vgu800;Query5;21;ExecutionTimeSecs;47.472621082
SQLSIBenchmarkExecutor;vgu900;Query5;21;ExecutionTimeSecs;65.872986619
SQLSIBenchmarkExecutor;vgu1000;Query5;21;ExecutionTimeSecs;89.180716671
SQLSIBenchmarkExecutor;vgu100;Query5;22;ExecutionTimeSecs;0.266756603
SQLSIBenchmarkExecutor;vgu200;Query5;22;ExecutionTimeSecs;1.294474445
SQLSIBenchmarkExecutor;vgu300;Query5;22;ExecutionTimeSecs;3.542054476
SQLSIBenchmarkExecutor;vgu400;Query5;22;ExecutionTimeSecs;7.337812615
SQLSIBenchmarkExecutor;vgu500;Query5;22;ExecutionTimeSecs;13.362821323
SQLSIBenchmarkExecutor;vgu600;Query5;22;ExecutionTimeSecs;21.844746263
SQLSIBenchmarkExecutor;vgu700;Query5;22;ExecutionTimeSecs;32.817839778
SQLSIBenchmarkExecutor;vgu800;Query5;22;ExecutionTimeSecs;47.311821241
SQLSIBenchmarkExecutor;vgu900;Query5;22;ExecutionTimeSecs;65.669687822
SQLSIBenchmarkExecutor;vgu1000;Query5;22;ExecutionTimeSecs;88.876429124
SQLSIBenchmarkExecutor;vgu100;Query5;23;ExecutionTimeSecs;0.264520465
SQLSIBenchmarkExecutor;vgu200;Query5;23;ExecutionTimeSecs;1.264737948
SQLSIBenchmarkExecutor;vgu300;Query5;23;ExecutionTimeSecs;3.46974734
SQLSIBenchmarkExecutor;vgu400;Query5;23;ExecutionTimeSecs;7.291324588
SQLSIBenchmarkExecutor;vgu500;Query5;23;ExecutionTimeSecs;13.2467182
SQLSIBenchmarkExecutor;vgu600;Query5;23;ExecutionTimeSecs;21.812696612
SQLSIBenchmarkExecutor;vgu700;Query5;23;ExecutionTimeSecs;32.823392292
SQLSIBenchmarkExecutor;vgu800;Query5;23;ExecutionTimeSecs;47.110393771
SQLSIBenchmarkExecutor;vgu900;Query5;23;ExecutionTimeSecs;65.895074508
SQLSIBenchmarkExecutor;vgu1000;Query5;23;ExecutionTimeSecs;88.985985525
SQLSIBenchmarkExecutor;vgu100;Query5;24;ExecutionTimeSecs;0.683249017
SQLSIBenchmarkExecutor;vgu200;Query5;24;ExecutionTimeSecs;3.122741883
SQLSIBenchmarkExecutor;vgu300;Query5;24;ExecutionTimeSecs;8.111588162
SQLSIBenchmarkExecutor;vgu400;Query5;24;ExecutionTimeSecs;7.424621332
SQLSIBenchmarkExecutor;vgu500;Query5;24;ExecutionTimeSecs;28.431014613
SQLSIBenchmarkExecutor;vgu600;Query5;24;ExecutionTimeSecs;45.502127245
